fulltext,label
 : کسانی که جرعه ای منطق و عقل سلیم در وجودشان نیست. احمق های درجه یک هستند و جفا در حقشون خواهد بود که تندیس باروت خیس سال ۲۰۱۹…,1
ولی حرومزاده تر از این پسر سیرجانیه اون دوتا نر خر آشغالیند ک التماس های دختره رو می بینند و بازم فیلم میگیرن.,1
 اینم ممکنه نکته موردغفلتی باشه. ولی خب من دنبال طرحی برای زندگی می‌گردم و این طرح نیاز به ی مایندست بر اساس حقیقت داره. حقیقت بنظر من مهم‌ترینه.چون ذهنم دیگه طاقت خودفریبی رو نداره. در ضمن کامو اصلا اونطوری نیست که بعد خوندنش احساس بدبختی کنی :))),1
از طنزهای زندگی: از نوجوونی عاشقانه سوسیالیسم مطالعه می کردم، تمام اون دوران رو با آرمان زندگی برابر و حمایت از طبقه مستضعف گذروندم. اما بعدش سه سال بیزینس خوندم و الان کارم مارکتینگه. یعنی دارم تلاش می کنم پولدارا پولدارتر بشن. میل به موفق شدن گاهی خیلی احمقانه اس.ولی بسه دیگه.,1
 : معنى معشوق و مى را عابد از دلها ربودعشق پر معنى ما را معنى يغما ربودپير دردى كش مرا با آب چشم اغوا نمودهر چه برنا…,0
واکنش روح هاشمی به اراجیف امروز روانی.بابا اون سخنرانی رو که مردک واعظی برات می نویسه. قبلش یه دور بخون....نمی میری که.....#امید_به_دلقکها #امید_به_احمقها فقط خودتون...... ,1
 گلزار رخ دوست چو بی‌پرده ببینیمصد شعله ز عشق از گل گلزار برآریمبر دلدل دل چون فکند دولت ما زینبس گرد که ما از ره اسرار برآریم#مولانای_جان,0
 : اینها احمق های درجه یکی هستند،مقابل یاوه گویی دولتمردان آمریکایی شجاعت و عقلانیت داشته باشید! می بینیدکه چه بی ربط ومثل…,1
 : شهادت نامه‌ی رفیق عزیزم #عسل_محمدیبله ما جز زنجیرهایمان چیزی برای از دست دادن نداریم.برگرفته از صفحه‌ی اینستاگرام عسل…,0
 حالم به هم خورد!شیرینی به شکل انسان و خوردنش!خوب حالا داعشی می ساختی و می خوردیش کودن!,1
با چه مبنایی فعالیت گروهک های نروریستی رو توی این کشور آزاده گذاشته اید؟ ,0
انگار مسابقه ست! هركى ميخواد بگم نه من بدبخت ترم.,1
لایک خب یک دانه ژنوم از این زیبایی هست دیگه :)) چند تا می‌خوایم مثلش؟! اگه مال منم مثل اون بود که تکراری می‌بودیم برای این جهان و حوصله‌سربرش می‌کردیم. این تفاوت‌ها هستن که هیجان‌انگیز و باحالن :)),0
 : «کودکان بزرگترین اساتید عشق ورزی هستند»واقعیت تکان دهنده ای که راجع به همه ما داره اتفاق میوفتهاینه که هرچقدر بزرگت…,0
 این ساختمان که می‌گویید، منزل شخصی و کتابخانهٔ مرحوم مینوی بوده، ایشان وقف کرده‌اند، الآن زیر نظر پژوهشگاه علوم انسانی اداره می‌شود، هیئت امنا دارد و کتابدار، و می‌توانید با کارت شناسایی برای مطالعه کتابها مراجعه کنید. درش را ندیده‌ام بسته باشد/,0
من اگه عشقم رو بهت بدم تو در عوضش بهم چی میدی?,0
 : این فینگیلیش تایپ کردنو کی یاد عزیزان سرزمینمان داد؟؟؟؟؟,0
 دوست عزیز باور کن دوره تیزی کشی تموم شده . الان جنگ تجهیزات و هوشه . هر کی این دو را داشته باشه برنده هست,0
 سلام سارا خانم به نظر من هر جا كه عاشق شدي بهشت ايران كه سهل بهشت كره زمين است #خانم مهندس,0
 مسلمان در سرشت و مایه ناجوانمرد و پست است. اگر خون بزرگانی چون بختیار بیهوده ریخته نشده باشد، باید پلیدی اسلام و مسلمانی را فهمیده باشیم. اگر نه، بیچاره ما و بدبخت آیندگان! ز بد اصل چشم بهی داشتن / بود خاک در دیده انباشتن!,1
 نمیدونم تعبیرش چی میشه ولی من واقعا خیلی از شهدا رو دیدم که زندگیشو خیلی خاص بوده. یه جور خیلی خوبی عاشقانه یه همچین چیزی. شاید افسانه ای تعبیر خوبی نباشه براش,0
 اممم... فکر کنم کل کویین ولی به نظرم مرکوری پتانسیل وحشتناکی داشت صدا و تکنیکش. ولی این‌طوریه که یه سری جاها خیلی عالیه و یه جاهایی بد.,0
ژاپنیا چرا همیشه دارن آشغالارو تو ورزشگاه جمع می‌کنن؟خب از اول آشغال نریزید که بعدش مجبور نباشین جمع کنید,1
هرکی بهم یه لبخند زد من یه کتاب بهش هدیه دادم نصف کتابخونه ام رو اینجوری به گا دادم,0
میدونید قسمت جالب کتابه چی بود ?? اینکه کل کتاب آشغال ب تمام معنا بود بعد آخر کتاب فصل اول یکی دیگه از کتابای نویسندشو گذاشته بودن عاششقش شدم :| :))),0
 خوشبختانه هرکی بخواد اعدامم کنه به اندازه کافی برای خودش دلیل داره!از نظام مقدس بگیر تا آنالشیست و چپول و اولتراپادشاهی خواه سره نویسبدبختانه ش این که این وسط هیچکس هم به تخمش نیست!تازه مبارز زیرپتویی میگه تو چطور با اسم خودت کار می‌کنی و هنوز زنده ای؟ حتما از خودشونی:(),1
به دنبال بهشت نگرد و از جهنم نگریز تلاش مذبوحانه کن تا به مرگ،تنها ساحل امن، عشق بورزی و مرگ هم در تو بورزد. نصیحت ژپتو به پینوکیو قبل از سوزاندنش بخاطر سرما,0
نرو #نیکولاس_مادورو بری نمیگن ونزوئلا مردمش غیرت داشتنمیگن ایراد از ما ایرانیاستو هستی مردم خیالشون راحته ی کشور بدبخت تر از ما هم هس، مردم بیرون نمیریزن چون میگن ببین ونزوئلا رو بدبخت ترن ولی پا #آرمان چاوز موندن نرو نیکولانگلیس اینقدر فشار میاره ببینه آستانه تحملمون چقدره,1
 : حداکثر عزت زن در آمریکا تصویر او بر روی تبلیغات لوازم آرایشی است که در نهایت جایگاهش سطل آشغال است..#…,1
و اينكسلام تهرانسلام بدبختىسلام تنهايىسلام خاطره هايى كه از در و ديوار ميريزين رو سرمسلام امتحانات:///,1
 خيلي احمقي،روحاني يا هر احمق ديگه اي كه هم بود وضعيت همينطوري بود بقول معروف خر همون خره فقط پالنش عوض ميشه,1
بعد کم کم رو به ظلم آورد و ادعای خدایی کرد و دیگر نتوانستم تحمل کنم و تو ( موسی (ع)) برای هدایتش فرستادم .خداوند مهربان‌تر از آن است که ما فکرش را بکنیم,0
